atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,materialization_status,materialization_mode,source_coordinate_path,source_coordinate_format,source_coordinate_present,source_sha256,source_bytes,materialized_protein_folder,materialized_object_folder,materialized_coordinate_folder,materialized_coordinate_path,materialized_coordinate_present,materialized_sha256,materialized_bytes,sha256_match,symlink_target,object_manifest,object_readme,protein_manifest,blockers,next_action,claim_boundary
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_C,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_C,coordinate_materialized,symlink,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/models/H2321_chain_C.pdb,pdb,true,1e888685afdadf37a6547739e2450588e924f759aa99f4221a7e0afc22636936,66577,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/coordinates/H2321_chain_C.pdb,true,1e888685afdadf37a6547739e2450588e924f759aa99f4221a7e0afc22636936,66577,true,../../../../targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/models/H2321_chain_C.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/model.cif,cif,true,df044d5a2534e1a04b77b374d92ef478f05580b631d48773eef515a3cc4d20dd,639495,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/coordinates/model.cif,true,df044d5a2534e1a04b77b374d92ef478f05580b631d48773eef515a3cc4d20dd,639495,true,../../../../massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_A,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_A,coordinate_materialized,symlink,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/models/H2332_chain_A.pdb,pdb,true,8b21e216468a697c4490e276f2365745ed5e487092bcdaebbc8e0a17e695b351,62706,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/coordinates/H2332_chain_A.pdb,true,8b21e216468a697c4490e276f2365745ed5e487092bcdaebbc8e0a17e695b351,62706,true,../../../../targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/models/H2332_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_B,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_B,coordinate_materialized,symlink,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/models/H2332_chain_B.pdb,pdb,true,b43183b1356df398fbb41f83823f1330ea056438898cc226d5e6a7ccade6c98a,71633,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/coordinates/H2332_chain_B.pdb,true,b43183b1356df398fbb41f83823f1330ea056438898cc226d5e6a7ccade6c98a,71633,true,../../../../targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/models/H2332_chain_B.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_C,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_C,coordinate_materialized,symlink,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/models/H2332_chain_C.pdb,pdb,true,d170af5c6783239e769cf6ecfa1db81c4371000886ee19537eeefd76a7633811,102601,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/coordinates/H2332_chain_C.pdb,true,d170af5c6783239e769cf6ecfa1db81c4371000886ee19537eeefd76a7633811,102601,true,../../../../targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/models/H2332_chain_C.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_D,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_D,coordinate_materialized,symlink,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/models/H2332_chain_D.pdb,pdb,true,ec82947b3362b6c6f7385949d53d4be48cb9a010fa60f4682552043359a07194,198428,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/coordinates/H2332_chain_D.pdb,true,ec82947b3362b6c6f7385949d53d4be48cb9a010fa60f4682552043359a07194,198428,true,../../../../targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/models/H2332_chain_D.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2335_HCMV_Merlin_gHgLgO_Fab_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2335,HCMV Merlin gHgLgO-Fab complex,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/model.cif,cif,true,e4caeb2f2c8f7c9899e100654b007a6c37b42775842c6fe63372a9553df76b6f,1170207,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/coordinates/model.cif,true,e4caeb2f2c8f7c9899e100654b007a6c37b42775842c6fe63372a9553df76b6f,1170207,true,../../../../massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2335_HCMV_Merlin_gHgLgO_Fab_complex/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_A,current_object_library,H2338,Factor XIa antibody complex 9933,chain_A,coordinate_materialized,symlink,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/models/H2338_chain_A.pdb,pdb,true,32547b9ba96b408244ede121c123d74f8e83e0c68693bb4ef4e74eaa3957c766,136018,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/coordinates/H2338_chain_A.pdb,true,32547b9ba96b408244ede121c123d74f8e83e0c68693bb4ef4e74eaa3957c766,136018,true,../../../../targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/models/H2338_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_B,current_object_library,H2338,Factor XIa antibody complex 9933,chain_B,coordinate_materialized,symlink,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/models/H2338_chain_B.pdb,pdb,true,9122a8aad5b2854ab2f6e9b4293f7005b9bf2eee674da9735b86581c89a8de8a,130093,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_B,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/coordinates/H2338_chain_B.pdb,true,9122a8aad5b2854ab2f6e9b4293f7005b9bf2eee674da9735b86581c89a8de8a,130093,true,../../../../targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/models/H2338_chain_B.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_C,current_object_library,H2338,Factor XIa antibody complex 9933,chain_C,coordinate_materialized,symlink,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/models/H2338_chain_C.pdb,pdb,true,11f5cb476bde15570c4cf1a3aa7a9dbaa1f1cd63fed0ce1dbc39ef6b5d6b4223,227500,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_C,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/coordinates/H2338_chain_C.pdb,true,11f5cb476bde15570c4cf1a3aa7a9dbaa1f1cd63fed0ce1dbc39ef6b5d6b4223,227500,true,../../../../targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/models/H2338_chain_C.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_D,current_object_library,H2338,Factor XIa antibody complex 9933,chain_D,coordinate_materialized,symlink,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/models/H2338_chain_D.pdb,pdb,true,ff891482f75ea4d1717cc1f66d9d802047aca14b23fdfd7766b58882ac841c17,149132,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_D,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/coordinates/H2338_chain_D.pdb,true,ff891482f75ea4d1717cc1f66d9d802047aca14b23fdfd7766b58882ac841c17,149132,true,../../../../targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/models/H2338_chain_D.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,massivefold_model1_candidate,massivefold_freeze_candidate,H2338,Factor XIa antibody complex 9933,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/model.cif,cif,true,099c36ee5e22649abb2a95da4c2c125c759638f0545e090e22cb702329320bad,659340,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/coordinates/model.cif,true,099c36ee5e22649abb2a95da4c2c125c759638f0545e090e22cb702329320bad,659340,true,../../../../massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2338_Factor_XIa_antibody_complex_9933/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_A,current_object_library,H2339,Factor XIa antibody complex 7508,chain_A,coordinate_materialized,symlink,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/models/H2339_chain_A.pdb,pdb,true,0cb6f88cdffe67c460a118baf1946dffa5e6739202e791da6bdc16b9e37253b3,133411,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/coordinates/H2339_chain_A.pdb,true,0cb6f88cdffe67c460a118baf1946dffa5e6739202e791da6bdc16b9e37253b3,133411,true,../../../../targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/models/H2339_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_B,current_object_library,H2339,Factor XIa antibody complex 7508,chain_B,coordinate_materialized,symlink,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/models/H2339_chain_B.pdb,pdb,true,eeb3f73970308783877671569e4c7767033a2a73f58e3e92deb5b27314739f01,131041,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_B,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/coordinates/H2339_chain_B.pdb,true,eeb3f73970308783877671569e4c7767033a2a73f58e3e92deb5b27314739f01,131041,true,../../../../targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/models/H2339_chain_B.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_C,current_object_library,H2339,Factor XIa antibody complex 7508,chain_C,coordinate_materialized,symlink,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/models/H2339_chain_C.pdb,pdb,true,142e6af9688b0fe73ae1e086a5dcfd1b365670fb6cba405de10a1ec6d7ef25b0,227500,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_C,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/coordinates/H2339_chain_C.pdb,true,142e6af9688b0fe73ae1e086a5dcfd1b365670fb6cba405de10a1ec6d7ef25b0,227500,true,../../../../targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/models/H2339_chain_C.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
