atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,materialization_status,source_coordinate_path,source_coordinate_format,source_coordinate_present,atlas_protein_folder,atlas_protein_folder_present,atlas_protein_readme,atlas_protein_readme_present,atlas_protein_manifest,atlas_protein_manifest_present,atlas_object_folder,atlas_object_folder_present,atlas_object_readme,atlas_object_readme_present,atlas_object_manifest,atlas_object_manifest_present,proposed_coordinate_copy_path,proposed_coordinate_copy_present,existing_coordinate_copy_count,coordinate_copy_policy,blockers,next_action,claim_boundary
H2335_HCMV_Merlin_gHgLgO_Fab_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2335,HCMV Merlin gHgLgO-Fab complex,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_A,current_object_library,H2338,Factor XIa antibody complex 9933,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/models/H2338_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/coordinates/H2338_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_B,current_object_library,H2338,Factor XIa antibody complex 9933,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/models/H2338_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/coordinates/H2338_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_C,current_object_library,H2338,Factor XIa antibody complex 9933,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/models/H2338_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/coordinates/H2338_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_D,current_object_library,H2338,Factor XIa antibody complex 9933,chain_D,coordinate_materialization_ready_dry_run,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/models/H2338_chain_D.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/coordinates/H2338_chain_D.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,massivefold_model1_candidate,massivefold_freeze_candidate,H2338,Factor XIa antibody complex 9933,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_A,current_object_library,H2339,Factor XIa antibody complex 7508,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/models/H2339_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/coordinates/H2339_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_B,current_object_library,H2339,Factor XIa antibody complex 7508,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/models/H2339_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/coordinates/H2339_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_C,current_object_library,H2339,Factor XIa antibody complex 7508,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/models/H2339_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/coordinates/H2339_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_D,current_object_library,H2339,Factor XIa antibody complex 7508,chain_D,coordinate_materialization_ready_dry_run,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/models/H2339_chain_D.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/coordinates/H2339_chain_D.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,massivefold_model1_candidate,massivefold_freeze_candidate,H2339,Factor XIa antibody complex 7508,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2341_RRE_core,massivefold_model1_candidate,massivefold_freeze_candidate,R2341,RRE core,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2345_R10C03,massivefold_model1_candidate,massivefold_freeze_candidate,R2345,R10C03,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2350,Tetrahymena Ribozyme C7.2 mutant RNA,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2353,Tetrahymena Ribozyme Vc2 mutant RNA,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T1331_5AT,current_chain_A,current_object_library,T1331,5AT,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/T1331_5AT/objects/chain_A/models/T1331_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/README.md,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A/coordinates/T1331_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T1342_Spike_glycoprotein_ectodomain,current_chain_A,current_object_library,T1342,Spike glycoprotein ectodomain,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/models/T1342_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/README.md,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A/coordinates/T1342_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T2313_P66,current_chain_A,current_object_library,T2313,P66,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/T2313_P66/objects/chain_A/models/T2313_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/README.md,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A/coordinates/T2313_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T2313_P66,massivefold_model1_candidate,massivefold_freeze_candidate,T2313,P66,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/README.md,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
