atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,metric_family,audit_status,handoff_status,metric_evidence_status,metric_requirement_count,metric_requirement_csv_row_count,required_metric_names,metric_csv_names,handoff_protein_folder,handoff_protein_readme,handoff_protein_manifest,handoff_object_folder,handoff_object_manifest,metric_requirements_csv,metric_handoff_md,atlas_object_folder,atlas_object_manifest,model_path,viewer_html,projection_svg,top5_manifest_csv,escrow_md,coordinate_copy_count,competitive_proof_eligible,author_serialized,blockers
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_A,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_A,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/object_manifest.json,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_A/models/H2321_chain_A.pdb,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_A/viewer.html,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_A/renders/H2321_chain_A_projection.svg,,,0,false,false,
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_B,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_B,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/object_manifest.json,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_B/models/H2321_chain_B.pdb,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_B/viewer.html,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_B/renders/H2321_chain_B_projection.svg,,,0,false,false,
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_C,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_C,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/object_manifest.json,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/models/H2321_chain_C.pdb,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/viewer.html,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/renders/H2321_chain_C_projection.svg,,,0,false,false,
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,model1_candidate,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/model.cif,casp17/massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/projection.svg,casp17/massivefold_representative_rerank/h2321/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/02_protein_complex_h2321/FREEZE_ESCROW.md,0,false,false,
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_A,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_A,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/object_manifest.json,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/models/H2332_chain_A.pdb,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/viewer.html,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/renders/H2332_chain_A_projection.svg,,,0,false,false,
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_B,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_B,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/object_manifest.json,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/models/H2332_chain_B.pdb,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/viewer.html,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/renders/H2332_chain_B_projection.svg,,,0,false,false,
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_C,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_C,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/object_manifest.json,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/models/H2332_chain_C.pdb,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/viewer.html,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/renders/H2332_chain_C_projection.svg,,,0,false,false,
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_D,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_D,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/object_manifest.json,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/models/H2332_chain_D.pdb,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/viewer.html,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/renders/H2332_chain_D_projection.svg,,,0,false,false,
H2335_HCMV_Merlin_gHgLgO_Fab_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2335,HCMV Merlin gHgLgO-Fab complex,model1_candidate,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2335_HCMV_Merlin_gHgLgO_Fab_complex/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/model.cif,casp17/massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_030_afm_basic_v1_model_7830/projection.svg,casp17/massivefold_representative_rerank/h2335/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/03_protein_complex_h2335/FREEZE_ESCROW.md,0,false,false,
H2338_Factor_XIa_antibody_complex_9933,current_chain_A,current_object_library,H2338,Factor XIa antibody complex 9933,chain_A,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/models/H2338_chain_A.pdb,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/renders/H2338_chain_A_projection.svg,,,0,false,false,
H2338_Factor_XIa_antibody_complex_9933,current_chain_B,current_object_library,H2338,Factor XIa antibody complex 9933,chain_B,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_B,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/models/H2338_chain_B.pdb,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/renders/H2338_chain_B_projection.svg,,,0,false,false,
H2338_Factor_XIa_antibody_complex_9933,current_chain_C,current_object_library,H2338,Factor XIa antibody complex 9933,chain_C,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_C,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/models/H2338_chain_C.pdb,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/renders/H2338_chain_C_projection.svg,,,0,false,false,
H2338_Factor_XIa_antibody_complex_9933,current_chain_D,current_object_library,H2338,Factor XIa antibody complex 9933,chain_D,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_D,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/models/H2338_chain_D.pdb,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/renders/H2338_chain_D_projection.svg,,,0,false,false,
