path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
tools/accounting/build_public_benchmark_suite_scorecard.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_authoritative_reconciliation_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_blocked_evidence_request_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_blocked_row_promotion_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_conflict_resolver_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_core_ligand_ledger.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_curated_packet_freeze.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_defer_exact_evidence_operator_fill_guide.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_direct_binding_replacement_apply_draft.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_direct_binding_replacement_candidate_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_evidence_closure_day_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_exact_evidence_review_intake_template.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_exact_source_confirmation_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_ligand_packet_fill_workbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_literature_candidate_overlay.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_local_candidate_source_helper.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_next_verification_slice.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_packet_fill_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_packet_replacement_workbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_pending_burndown_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_pending_policy_note.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_pending_resolution_commit_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_pending_resolution_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_pending_resolution_reviewer_draft_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_public_evidence_overlay.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_public_evidence_recheck_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_quantitative_provenance_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_review_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_reviewer_workbench.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_runnable_packet_bootstrap.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_source_modality_triage.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_unresolved_evidence_capture_intake.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_pxr_unresolved_evidence_capture_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_assist_promotion_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_delta_force_closure_acceptance_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_energy_force_label_evidence_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_energy_force_label_validation.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_artifact_recovery_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_derivation_validation.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_dispatch_bundle.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_dispatch_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_execution_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_handoff_package.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_return_manifest_finalize.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_return_manifest_template.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_return_receipt.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_gpu_worker_return_summary_template.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_trajectory_regeneration_execution_probe.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_force_trajectory_regeneration_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_model_registry.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_checkpoint_preflight.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_checkpoint_sidecar.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_checkpoint_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_output_head_gap_contract.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_supervised_dataset.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_production_training_data_contract.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_shadow_ab.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_residual_uncertainty_policy_evidence_contract.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_rocm_environment_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_run_now_family_operator_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_run_now_family_sanity_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_run_now_safe_command_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_archive_cleanup_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_artifact_inventory.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_audit.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_baseline_pack_policy.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch2_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch3_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch4_archive_first_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch4_stage_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch5_family_signoff_note.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch5_heavy_bundle_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_batch5_stage_heavy_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_domain_retention_table.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cleanup_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_runs_cold_storage_offload_review_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_rust_hip_engine.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_broad_screen_prelaunch.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_mpro_run_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_result_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_sarscov2_plpro_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_science_claim_promotion_gap_closure.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_selected_allatom_aligned_reference.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_selected_allatom_visual_bundle.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_selected_allatom_visual_gallery.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_self_hosted_license_distribution_audit.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_special_case_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_stk17b_run_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_storage_cleanup_gap_closure.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_storage_essential_evidence_register.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_storage_essential_evidence_selection_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_storage_residual_cleanup_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_storage_retention_manifest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_strict_release_target_registration_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_structure_refinement_metric_materialization.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_structure_refinement_metric_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_structure_refinement_scorecard.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_synthetic_protein_atom_frames_fixture.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_target_ai_interval_policy.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_target_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_baseline_shadow_replay_comparison.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_config_only_tuning_decision.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_condition_failure_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_activation_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_activation_result.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_calibration_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_calibration_result.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_diagnostic_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_diagnostic_result.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_corrected_path_tweak_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_frozen_label_parity_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_full_fold_corrected_calibration_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_full_fold_corrected_calibration_result.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_full_fold_corrected_failure_slice_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_stabilization_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_stabilization_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tau_k18_stabilization_result.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_render_suite.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_result_review.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_result_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_krs1_run_record.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_launch_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/accounting/build_tcruzi_pde_live_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
